road,id,model_type,name,lat,lon,length,condition,lrp,ZONE,NEWFIELD1,AFFECTED
N2,2001041,bridge,borbos bazer (2 bridges at crossing),25.0676799,92.11069445,22,A,LRP263b,I,B,
N2,2001046,bridge,Sari Ghat Bridge (2 bridges at crossing),25.083041,92.1155139,21,A,LRP265a,I,B,
N2,2001051,bridge,SARIGHUT BRIDGE (2 bridges at crossing),25.0929441,92.11784655,190,A,LRP266a,I,B,
N2,2001055,bridge,Eraboty Bridge (2 bridges at crossing),25.1031389,92.1184577,26,A,LRP267a,I,B,
N207,7000044,bridge,MOTIGAMJ BOX CULVERT,24.3025556,91.6693882,14,A,LRP017b,I,B,
N207,7000047,bridge,LAYER KAL BRIDGE (2 bridges at crossing),24.3035278,91.67423545,24,A,LRP018a,I,B,
N207,7000050,bridge,Mofigauj box culvert,24.3046667,91.6799438,2,A,LRP018c,I,B,
N207,7000053,bridge,Motiganj Bridge (2 bridges at crossing),24.305,91.68161045,46,A,LRP019a,I,B,
N207,7000057,bridge,BILASHER PARA BOX CULVERT,24.3029167,91.690583,23,B,LRP020a,I,B,
N207,7000059,bridge,AMANATUR BOX CULVERT,24.3021389,91.6936386,18,A,LRP020b,I,B,
N207,7000064,bridge,Sreemangal Basti Bridge (2 bridges at crossing),24.30256945,91.71856875,13,A,LRP022a,I,B,
N207,7000068,bridge,SIRMONGAL BOX CULVERT,24.3084167,91.7265827,17,A,LRP023a,I,B,
N207,7000073,bridge,NEAR SHRIMANGAL THANA,24.3146944,91.7338052,3,A,LRP025a,I,B,
N207,7000075,bridge,2 NUMBER POLE,24.3170549,91.7348052,9,B,LRP025b,I,B,
N207,7000077,bridge,3 NUMBER POLE,24.3191104,91.7353886,4,B,LRP025c,I,B,
N207,7000079,bridge,4 NUMBER POLE,24.3209716,91.7358886,6,B,LRP025d,I,B,
N207,7000082,bridge,ZOINAG SARA CULVET,24.3236104,91.7365552,19,A,LRP026a,I,B,
N207,7000084,bridge,6-NUMSER POLE BOX CULVERT,24.3286382,91.7377219,9,B,LRP026b,I,B,
N207,7000087,bridge,ESUPPUR CULVERT,24.3315271,91.7384997,6,B,LRP027a,I,B,
N207,7000090,bridge,Nowgaon Bridge (2 bridges at crossing),24.33869415,91.74099965,16,A,LRP027c,I,B,
N207,7000094,bridge,NOWGAON -2 CULVERT,24.3417497,91.7425552,4,A,LRP028a,I,B,
N207,7000096,bridge,RAZAPUR CULVERT,24.3448886,91.7444997,4,A,LRP028b,I,B,
N207,7000099,bridge,KALIR BAZAR CULVERT,24.3509444,91.7469163,2,A,LRP029a,I,B,
N207,7000101,bridge,KAKIA BAZAR BOX CULVERT,24.3523889,91.7473886,4,A,LRP029b,I,B,
N207,7000105,bridge,SHIRAZ NAGAR,24.3569444,91.7484997,6,C,LRP030a,I,B,
N207,7000107,bridge,LAMWA CULVERT,24.3566389,91.7493052,12,A,LRP030b,I,B,
N207,7000109,bridge,KASIM PUR,24.36486128,91.74964889,12,C,LRP030c,I,B,
N207,7000114,bridge,UTTOR KALAPUR,24.3792216,91.7506389,13,D,LRP032a,I,B,
N207,7000116,bridge,BAYULPUR CULVERT,24.3814716,91.7511389,3,B,LRP032b,I,B,
N207,7000147,bridge,KODALIPUR BOX CULVERT,24.473541,91.76544445,18,C,LRP043b,I,B,
N207,7000171,bridge,Bridge start,24.56102775,91.72358265,0,B,LRP056a,I,B,
N207,7000182,bridge,GORA KHAL BOX CULVERT,24.5762771,91.6929719,4,A,LRP061b,I,B,
N207,7000188,bridge,Bridge start,24.5838191,91.6867913,0,B,LRP063a,I,B,
N207,7000192,bridge,Bridge start,24.59223575,91.68165215,0,B,LRP064a,I,B,
N208,8000003,bridge,BONOVITI BOX CULVERT (2 bridges at crossing),24.4756382,91.7758049,2,A,LRP001a,I,B,
N208,8000005,bridge,BONOVITI BOX CULVERT (2 bridges at crossing),24.4757216,91.7757216,2,A,LRP001b,I,B,
N208,8000008,bridge,PURBO SULTANPUR CULVERT,24.485333,91.7766243,18,A,LRP002a,I,B,
N208,8000013,bridge,MONU PC GIRDER BRIDGE (2 bridges at crossing),24.49427745,91.7738327,133,A,LRP003b,I,B,
N208,8000017,bridge,ISLAMPUR CULVERT,24.5006389,91.7786382,8,A,LRP004a,I,B,
N208,8000020,bridge,ISLAMPUR BOX CULVERT,24.5028056,91.7859441,10,A,LRP005a,I,B,
N208,8000022,bridge,RAISREE CULVERT,24.5036111,91.7904719,2,A,LRP005b,I,B,
N208,8000025,bridge,RAISREE SETU BOX CULVERT,24.5031944,91.7970274,18,A,LRP006a,I,B,
N208,8000028,bridge,TALTOLA BOX CULVERT,24.5027222,91.8011667,14,A,LRP007a,I,B,
N208,8000032,bridge,KADOM HATE BOX CULVERT,24.5007778,91.8167216,12,A,LRP008a,I,B,
N208,8000035,bridge,Longuchhara Bridge (2 bridges at crossing),24.50381945,91.82448545,37,B,LRP009a,I,B,
N208,8000039,bridge,ASRAKAPUL BOX CULVERT,24.5055278,91.828916,9,A,LRP010a,I,B,
N208,8000041,bridge,MOLAL BOX CULVERT,24.5066389,91.8320827,2,A,LRP010b,I,B,
N208,8000044,bridge,CHATURACAHEL BOX CULVERT,24.5126667,91.841833,3,A,LRP011a,I,B,
N208,8000046,bridge,Chatura Box Culvert,24.5134722,91.8431941,2,A,LRP011b,I,B,
N208,8000129,bridge,MIRJAPUR BOX CULVERT,24.6558056,91.9243604,3,A,LRP031a,I,B,
N208,8000134,bridge,PALBARI CULVERT,24.6643611,91.9257771,3,A,LRP032a,I,B,
N208,8000138,bridge,Karmada culvert,24.66812435,91.92748545,3,A,LRP032d,I,B,
N208,8000146,bridge,FARIDPUR BOX CULVERT,24.6827771,91.9303882,3,A,LRP034b,I,B,
N208,8000149,bridge,LUTPURBOX CULVERT,24.6859719,91.930666,6,C,LRP034d,I,B,
N208,8000152,bridge,NURPUR CULVERT,24.6884163,91.9313604,3,A,LRP035a,I,B,
N208,8000154,bridge,NURPUR CULVERT,24.6884719,91.9314438,3,A,LRP035b,I,B,
N208,8000156,bridge,NURPUR BOX CULVERT,24.6897219,91.9317216,6,A,LRP035c,I,B,
N208,8000158,bridge,NURPUR,24.6913608,91.9323327,6,A,LRP035d,I,B,
N208,8000183,bridge,Bridge start,24.75505555,91.91876325,0,B,LRP043b,I,B,
N208,8000188,bridge,Bridge start,24.7695132,91.91405555,0,B,LRP045a,I,B,
N208,8000192,bridge,Bridge start,24.7790688,91.91175,0,B,LRP046a,I,B,
N208,8000197,bridge,Bridge start,24.7930136,91.9097917,0,B,LRP047b,I,B,
N208,8000202,bridge,Bridge start,24.8036738,91.91354727,0,B,LRP049a,I,B,
N208,8000211,bridge,Bridge start,24.83540245,91.89805525,0,B,LRP053a,I,B,
N1,1000272,bridge,Bridge start,23.32412435,91.2791382,0,B,LRP110a,II,B,
N1,1000276,bridge,Bridge start,23.3148472,91.28451355,0,B,LRP111a,II,B,
N1,1000299,bridge,Bridge start,23.24824965,91.30984725,0,B,LRP119b,II,B,
N104,4000018,bridge,SILONIA PC GIDER BRIDGE (2 bridges at crossing),22.98223545,91.3373191,87,A,LRP008b,II,B,
N104,4000027,bridge,Matuvhuia Bridge (2 bridges at crossing),22.95369445,91.32595765,49,A,LRP011a,II,B,
N208,8000163,bridge,Bridge start,24.6971247,91.93112435,0,B,LRP036a,I,B,
N208,8000169,bridge,Bridge start,24.71783265,91.9283188,0,B,LRP038a,I,B,
N208,8000177,bridge,Bridge start,24.74212465,91.9232771,0,B,LRP041a,I,B,
N1,1000425,bridge,CHAIRMEN BARI BOX CULVERT,22.8731382,91.5414441,2,A,LRP173a,II,B,
N1,1000445,bridge,MASTARI HAGOR 3 CULVERT,22.8432497,91.5482219,2,A,LRP176d,II,B,
N1,1000450,bridge,PURPU DURGAPURE BOX CUL,22.8239438,91.5528333,12,C,LRP178a,II,B,
N1,1000474,bridge,VARTAKA BOX CULVERT,22.75256945,91.58941635,13,A,LRP187a,II,B,
N1,1000501,bridge,TARAT BOX CULVERT,22.6769438,91.6268327,6,A,LRP197a,II,B,
N1,1000512,bridge,RONA SORA CULVERT,22.6543889,91.6381386,3,A,LRP200a,II,B,
N1,1000522,bridge,UTTOR SITAKONDO BAZAR BOX CULVERT,22.625916,91.6541389,6,B,LRP203b,II,B,
N1,1000527,bridge,MOHADAB PUR BOX CULVERT,22.6187632,91.6573611,3,A,LRP204c,II,B,
N1,1000530,bridge,MOHADAB PUR BOX CULVERT,22.6175271,91.65825,3,A,LRP204f,II,B,
N1,1000541,bridge,HATILOTA BOX CULVERT,22.5942219,91.6737771,4,A,LRP207d,II,B,
N1,1000546,bridge,Bridge start,22.583583,91.67852715,0,B,LRP209a,II,B,
N1,1000552,bridge,Bridge start,22.57312435,91.68313825,0,B,LRP210a,II,B,
N1,1000556,bridge,R. R TEXTAIL BOX CULVERT,22.5664722,91.6851663,4,A,LRP211a,II,B,
N1,1000558,bridge,Bridge start,22.56406945,91.6859302,0,B,LRP211b,II,B,
N1,1000564,bridge,Bridge start,22.55023615,91.690333,0,B,LRP213a,II,B,
N1,1000572,bridge,Bridge start,22.5193407,91.70538219,0,B,LRP216a,II,B,
N1,1000576,bridge,Bridge start,22.51636115,91.70666665,0,B,LRP217a,II,B,
N1,1000580,bridge,Chotokumir Bridge (2 bridges at crossing),22.51295835,91.70815275,41,A,LRP217d,II,B,
N1,1000584,bridge,Bridge start,22.50940275,91.70966665,0,B,LRP218a,II,B,
N1,1000587,bridge,ROYL CIMINT GATE CULVETRT,22.507375,91.71059725,4,A,LRP218c,II,B,
N1,1000592,bridge,Bridge start,22.49686075,91.71559725,0,B,LRP219a,II,B,
N1,1000599,bridge,Bridge start,22.477416,91.72108265,0,B,LRP221b,II,B,
N1,1000606,bridge,Bridge start,22.4587361,91.730416,0,B,LRP224a,II,B,
N1,1000611,bridge,Bridge start,22.4423608,91.736708,0,B,LRP226a,II,B,
N1,1000616,bridge,Bridge start,22.43059655,91.74162465,0,B,LRP227b,II,B,
N1,1000621,bridge,Bridge start,22.418416,91.75056945,0,B,LRP229a,II,B,
N1,1000656,bridge,Bridge start,22.34254135,91.8531111,0,B,LRP247a,II,B,
N1,1000660,bridge,HAFAS BAGAR BRIDGE (2 bridges at crossing),22.33819494,91.85379224,38,B,LRP248a,II,B,
N1,1000663,bridge,RAZAKATI BRIDGE (2 bridges at crossing),22.337208,91.8544028,39,B,LRP248c,II,B,
N1,1000669,bridge,Bridge end,22.3183191,91.85445835,0,B,LRP250a,II,B,
N1,1000710,bridge,Patiya Bridge (2 bridges at crossing),22.3009861,91.9644167,50,B,LRP265a,II,B,
N1,1000722,bridge,Srimi Bridge (2 bridges at crossing),22.2864441,91.9913469,61,B,LRP269a,II,B,
N1,1000871,bridge,Rataykul Bridge (2 bridges at crossing),21.96194445,92.06340275,22,A,LRP313a,II,B,
N1,1000874,bridge,BONPUKR PARA BOX CULVERT,21.9590833,92.0653889,8,A,LRP313c,II,B,
N1,1000878,bridge,SANTI RCC GIDER BRIDGE (2 bridges at crossing),21.95152775,92.0678604,22,A,LRP314b,II,B,
N1,1000916,bridge,ALIPUR BOX CULVERT,21.8526111,92.0609722,14,A,LRP326a,II,B,
N1,1000918,bridge,HARBANG,21.8505,92.0609444,2,A,LRP326b,II,B,
N1,1000937,bridge,BANIYAR CHORA,21.80308335,92.0772632,14,A,LRP331b,II,B,
N1,1000942,bridge,NOL BELA BOX CULVERT,21.7873886,92.0788882,21,A,LRP333a,II,B,
N1,1000951,bridge,DIDDA BAZAR BOX CULVERT,21.7732771,92.0837219,16,A,LRP335d,II,B,
N1,1000954,bridge,Bridge start,21.77026325,92.0805271,0,B,LRP336a,II,B,
N1,1001003,bridge,Bridge start,21.61697155,92.0679021,0,B,LRP354a,II,B,
N1,1001030,bridge,Goro Bazar Bridge (2 bridges at crossing),21.54827745,92.0670549,45,A,LRP362c,II,B,
N1,1001038,bridge,KALIRCHARA BOX CULVERT,21.52338825,92.065625,8,A,LRP365c,II,B,
N1,1001059,bridge,JOARIANALA BAZAR PC GIDER BRIDGE(L) (3 bridges at crossing),21.47101325,92.1000554,58,A,LRP373a,II,B,
N1,1001079,bridge,RAMU BRAC OFFICE,21.4310271,92.0961941,7,A,LRP378a,II,B,
N1,1001081,bridge,RAMU BY PASS MORE,21.4290271,92.0954997,4,A,LRP378b,II,B,
N1,1001084,bridge,RAMU MOUR BOX CULVDERT,21.4283604,92.0941663,13,A,LRP378d,II,B,
N1,1001087,bridge,ROMA CALLAGE BOX CULVERT,21.4279021,92.0894997,19,A,LRP379a,II,B,
N1,1001090,bridge,ROMA TECHIPUL,21.4271104,92.084083,8,A,LRP379c,II,B,
N1,1001093,bridge,SAMBAR PUL CULVERT,21.4267771,92.0804716,7,A,LRP380a,II,B,
N1,1001095,bridge,CHAKMARKOOL,21.4264716,92.0767771,12,A,LRP380b,II,B,
N1,1001098,bridge,CHAKMAR KOOL BOX CULVERT,21.427416,92.0707216,9,A,LRP381a,II,B,
N1,1001101,bridge,KHURUTIA BOX CULVERT,21.4270827,92.0632778,2,A,LRP382a,II,B,
N1,1001103,bridge,KHURULIA CULVERT,21.4273327,92.0608333,7,A,LRP382b,II,B,
N1,1001105,bridge,KHURULIA SCHOOL BOX CULVERT,21.4278882,92.0576667,17,A,LRP382c,II,B,
N1,1001107,bridge,KHURULIA SCHOOL BOX CULVERT,21.4280549,92.0554167,19,A,LRP382d,II,B,
N1,1001110,bridge,KHURULIA CHAIRMAN PARA BOX CULVERT,21.4280549,92.0529444,7,A,LRP383a,II,B,
N1,1001112,bridge,Sarkarpara Bridge (2 bridges at crossing),21.4275132,92.04841635,13,A,LRP383b,II,B,
N1,1001116,bridge,WEST DOVGE BOX CULVERT,21.4295549,92.044083,11,A,LRP384a,II,B,
N1,1001118,bridge,MUKTAR KUL,21.4298049,92.0392774,9,A,LRP384b,II,B,
N1,1001122,bridge,BAKKHALI BRIDGE (2 bridges at crossing),21.42976325,92.031041,148,A,LRP385b,II,B,
N1,1001125,bridge,MOHURI RARA BOX,21.430416,92.0293049,4,A,LRP385d,II,B,
N1,1001128,bridge,RABAR DAM BOX,21.4298882,92.0279716,10,A,LRP386a,II,B,
N1,1001130,bridge,LINK ROAD CULVERT,21.4262493,92.0235827,9,A,LRP386b,II,B,
N1,1001134,bridge,BASIC ARIA (1),21.4225549,92.0274438,11,C,LRP387a,II,B,
N1,1001143,bridge,SHORAR COOL,21.4120556,92.039583,8,A,LRP389b,II,B,
N1,1001145,bridge,SOUTH MITTA CHORI,21.41133335,92.043958,8,B,LRP389c,II,B,
N1,1001150,bridge,SOUTH MITHACHARI,21.41025,92.0480552,2,B,LRP390a,II,B,
N1,1001155,bridge,SOUTH MITHACHARI,21.4079722,92.056,3,A,LRP391a,II,B,
N1,1001162,bridge,CHALIYA TOLI -2 ARCH MASONRY,21.39863855,92.06656945,1,C,LRP392c,II,B,
N1,1001168,bridge,PANAR CHORH -3 SLAB CULVERT,21.38902745,92.06874935,3,C,LRP393b,II,B,
N1,1001172,bridge,PANCHARA SLAB CULVERT,21.3873052,92.0697771,3,B,LRP394a,II,B,
N1,1001174,bridge,PANCHARA SLAB CULVERT,21.3858886,92.0704438,2,C,LRP394b,II,B,
N1,1001176,bridge,PANAR CHORA SLAB CULVERT,21.384583,92.0704993,3,B,LRP394c,II,B,
N1,1001179,bridge,PANCHARA SLAB CULVERT,21.3826938,92.0710271,2,A,LRP394e,II,B,
N1,1001182,bridge,PANCHORI,21.3811104,92.0710827,1,A,LRP394g,II,B,
N1,1001185,bridge,DALA-2 SLAB CULVERT,21.378916,92.0703327,2,A,LRP395a,II,B,
N1,1001187,bridge,DALA-3 SLAB CULVERT,21.3775827,92.0703604,2,C,LRP395b,II,B,
N1,1001190,bridge,DALA SLAB CULVERT,21.3762216,92.0718049,3,A,LRP395d,II,B,
N106,9000132,bridge,GODAR PAR ARCH,22.5406108,91.96919375,12,A,LRP032c,II,B,
N106,9000136,bridge,AMTULA BOX,22.5412497,91.973166,3,B,LRP033a,II,B,
N106,9000145,bridge,Morartak,22.5389719,91.9820271,5,C,LRP034f,II,B,
N106,9000149,bridge,MONARTECK CULVERT,22.5404163,91.9842774,5,B,LRP035b,II,B,
N106,9000152,bridge,CHAIRMAN GHAT BOX CULVERT(R) (2 bridges at crossing),22.5429719,91.9854163,2,D,LRP035d,II,B,
N106,9000158,bridge,BETBUNIA BOX CULVERT,22.5464441,91.9896941,3,A,LRP036c,II,B,
N106,9000162,bridge,BETBEAINA BOX CULVERT,22.5455274,91.9956386,12,A,LRP036f,II,B,
N106,9000168,bridge,SUP NALA SUBMARGE,22.5455274,92.0050278,4,A,LRP037c,II,B,
N106,9000172,bridge,SIKDAR PARA (2) CULVERT,22.5439163,92.0099167,3,A,LRP038b,II,B,
N106,9000194,bridge,RANIARAT ARCH,22.57022155,92.040708,3,B,LRP043a,II,B,
N106,9000197,bridge,RANIRAT ARCK,22.5746938,92.0427497,7,A,LRP043c,II,B,
N106,9000203,bridge,GUBTULL CULVERT,22.5807493,92.0488052,3,A,LRP044d,II,B,
N1,1000070,bridge,SANGAKADI CULVERT,23.61999935,90.60827775,6,B,LRP022c,II,,
N1,1000652,bridge,Bridge start,22.35544445,91.85306945,0,B,LRP246a,II,,
N1,1001307,bridge,KOSUKONA,21.2142778,92.166666,2,A,LRP418c,II,,
N1,1001319,bridge,Bridge start,21.1924302,92.16962435,0,B,LRP421b,II,,
N1,1001322,bridge,Batukhali Bridge (2 bridges at crossing),21.1906108,92.167916,9,A,LRP421d,II,,
N1,1001326,bridge,Bridge start,21.18588855,92.161,0,B,LRP422b,II,,
N1,1001425,bridge,KUTUB DIA PARA CULVERT,21.0938052,92.21190275,3,A,LRP436b,II,,
N1,1001428,bridge,KUTUB - DIA PARA (3),21.0923052,92.2123333,4,A,LRP436d,II,,
N1,1001430,bridge,KANGOR PARA,21.090333,92.2129444,3,A,LRP436e,II,,
N1,1001433,bridge,KHANGOR PRAMARY (2),21.0864997,92.2151111,1,A,LRP437a,II,,
N1,1001438,bridge,KHANCHOR PARA (2),21.0803049,92.2174993,1,A,LRP438a,II,,
N1,1001443,bridge,NAYAPARA,21.0745271,92.2220549,6,A,LRP438e,II,,
N1,1001446,bridge,NOYA PARA,21.0728327,92.2232216,1,A,LRP439a,II,,
N1,1001448,bridge,GIMON KHALI BRIDGE,21.071666,92.2242216,6,B,LRP439b,II,,
N1,1001450,bridge,GIM - MOGARI BRIDGE (2 bridges at crossing),21.0691104,92.2246382,8,C,LRP439c,II,,
N1,1001454,bridge,NINA BAZAR BOX CULVERT,21.0650556,92.2245271,1,A,LRP440a,II,,
N1,1001458,bridge,NOYA BAZAR BRIDGE (2 bridges at crossing),21.05972225,92.2263882,31,B,LRP440d,II,,
N1,1001463,bridge,KHARANG KHALI - BOX CUVERT (1),21.0513611,92.230416,3,C,LRP441b,II,,
N1,1001468,bridge,KHARANG KHAIL,21.0507222,92.2338608,1,C,LRP442b,II,,
N1,1001473,bridge,MOULOVI BAZAR BOX CULVERT,21.0407497,92.2374997,1,C,LRP443a,II,,
N1,1001475,bridge,ALI AXBAR PARA BOX CULVERT,21.036208,92.23977745,6,A,LRP443b,II,,
N1,1001483,bridge,Bridge start,21.0227493,92.2420413,0,B,LRP445a,II,,
N1,1001487,bridge,NILA DOGA PARA BOX CULVERT,21.0169993,92.2440274,3,A,LRP446a,II,,
N1,1001495,bridge,RONGI- KHALI RCC GIDER BRIDGE (2 bridges at crossing),20.998833,92.25383335,12,C,LRP448a,II,,
N1,1001502,bridge,Ladapara Bridge (2 bridges at crossing),20.9776938,92.25068055,37,A,LRP450a,II,,
N1,1001508,bridge,MOSINNI RCC GIDER BRIDGE (2 bridges at crossing),20.9672354,92.2493052,9,B,LRP452a,II,,
N1,1001511,bridge,NOYA PARA CULVERT,20.9648611,92.2515278,1,A,LRP452c,II,,
N1,1001513,bridge,Noya Para Bridge (2 bridges at crossing),20.9621667,92.25297225,9,A,LRP452d,II,,
N1,1001524,bridge,DONDO MIA BOX CULVERT,20.948208,92.25911115,2,A,LRP454b,II,,
N1,1001527,bridge,DOMMO MIA BOX CULVERT,20.9459163,92.2603333,1,A,LRP454d,II,,
N1,1001531,bridge,DONDO MIA CHAK POST BRIDGE (2 bridges at crossing),20.9372497,92.26240275,51,B,LRP455b,II,,
N1,1001539,bridge,DONDOMIA,20.92949935,92.264125,3,A,LRP456e,II,,
N1,1001543,bridge,DONMIA,20.92369375,92.2655,3,D,LRP457a,II,,
N1,1001546,bridge,KARUNTON BOX CULVERT,20.919541,92.2684438,1,A,LRP457c,II,,
N1,1001549,bridge,KARUNTON BOX CULVERT,20.9189993,92.2686382,1,A,LRP457e,II,,
N1,1001552,bridge,Karumtoli choto(1) Bridge (2 bridges at crossing),20.9176382,92.2692493,6,A,LRP458a,II,,
N1,1001554,bridge,KAKUM TOLI CHACK BOX CULVERT,20.91556945,92.27059655,1,B,LRP458b,II,,
N1,1001559,bridge,Karumtoli(1) Bridge (2 bridges at crossing),20.9123889,92.2729716,34,A,LRP458f,II,,
N1,1001562,bridge,BAROY TOLI RCC GIDER BRIDGE (2 bridges at crossing),20.90872225,92.2752632,30,A,LRP459a,II,,
N1,1001566,bridge,BORYTOLI SLAB CULVERT,20.9059444,92.2771104,3,A,LRP459d,II,,
N1,1001569,bridge,Gilatoli (1) Bridge (2 bridges at crossing),20.9047222,92.2779716,18,A,LRP460a,II,,
N1,1001571,bridge,Baraytoli (3) Bridge (2 bridges at crossing),20.9033333,92.2789438,6,A,LRP460b,II,,
N1,1001574,bridge,Bridge start,20.9002222,92.2808466,0,B,LRP460d,II,,
N1,1001578,bridge,Bridge start,20.8983469,92.2830132,0,B,LRP460g,II,,
N1,1001584,bridge,Naitom Para (2) Bridge (2 bridges at crossing),20.89684685,92.285583,15,A,LRP461c,II,,
N1,1001588,bridge,Naitong Para (3) Bridge (2 bridges at crossing),20.8953608,92.2877219,9,A,LRP461f,II,,
N1,1001590,bridge,Naitong Para (3) Bridge (2 bridges at crossing),20.8948052,92.2881941,9,A,LRP461g,II,,
N1,1001592,bridge,Naitong Para (3) Bridge (2 bridges at crossing),20.89401355,92.28884685,9,A,LRP461h,II,,
N1,1001598,bridge,Naitom Para(4) Bridge (2 bridges at crossing),20.89190245,92.29173575,9,A,LRP462a,II,,
N1,1001602,bridge,Bridge start,20.88887465,92.29831915,0,B,LRP463a,II,,
N1,1001609,bridge,Bridge start,20.87667985,92.2978886,0,B,LRP465a,II,,
N1,1001614,bridge,Bridge start,20.86484725,92.2982219,0,B,LRP466b,II,,
